listing_id,date,available,price,adjusted_price,minimum_nights,maximum_nights,log_price,year,month,day,dayofweek,is_weekend,quarter,is_holiday,days_since_start,mean_airbnb_price,last_year_price,neighbourhood
2873841,2021-05-08,f,39.0,$39.00,2.0,3.0,3.688879454113936,2021,5,8,5,1,2,False,25,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-05-09,f,35.0,$35.00,2.0,3.0,3.58351893845611,2021,5,9,6,1,2,False,26,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-05-10,f,35.0,$35.00,2.0,3.0,3.58351893845611,2021,5,10,0,0,2,False,27,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-05-11,f,35.0,$35.00,2.0,3.0,3.58351893845611,2021,5,11,1,0,2,False,28,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-05-12,f,35.0,$35.00,2.0,3.0,3.58351893845611,2021,5,12,2,0,2,False,29,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-05-13,f,35.0,$35.00,2.0,3.0,3.58351893845611,2021,5,13,3,0,2,False,30,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-05-14,f,39.0,$39.00,2.0,3.0,3.688879454113936,2021,5,14,4,0,2,False,31,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-05-15,f,39.0,$36.00,2.0,3.0,3.688879454113936,2021,5,15,5,1,2,False,32,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-05-16,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,5,16,6,1,2,False,33,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-05-17,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,5,17,0,0,2,False,34,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-05-18,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,5,18,1,0,2,False,35,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-05-19,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,5,19,2,0,2,False,36,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-05-20,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,5,20,3,0,2,False,37,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-05-21,f,39.0,$36.00,2.0,3.0,3.688879454113936,2021,5,21,4,0,2,False,38,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-05-22,f,39.0,$36.00,2.0,3.0,3.688879454113936,2021,5,22,5,1,2,False,39,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-05-23,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,5,23,6,1,2,False,40,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-05-24,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,5,24,0,0,2,False,41,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-05-25,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,5,25,1,0,2,False,42,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-05-26,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,5,26,2,0,2,False,43,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-05-27,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,5,27,3,0,2,False,44,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-05-28,f,39.0,$36.00,2.0,3.0,3.688879454113936,2021,5,28,4,0,2,False,45,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-05-29,f,39.0,$36.00,2.0,3.0,3.688879454113936,2021,5,29,5,1,2,False,46,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-05-30,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,5,30,6,1,2,False,47,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-05-31,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,5,31,0,0,2,False,48,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-06-01,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,6,1,1,0,2,False,49,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-06-02,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,6,2,2,0,2,False,50,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-06-03,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,6,3,3,0,2,False,51,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-06-04,f,39.0,$36.00,2.0,3.0,3.688879454113936,2021,6,4,4,0,2,False,52,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-06-05,f,39.0,$36.00,2.0,3.0,3.688879454113936,2021,6,5,5,1,2,False,53,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-06-06,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,6,6,6,1,2,False,54,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-06-07,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,6,7,0,0,2,False,55,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-06-08,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,6,8,1,0,2,False,56,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-06-09,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,6,9,2,0,2,False,57,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-06-10,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,6,10,3,0,2,False,58,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-06-11,f,39.0,$36.00,2.0,3.0,3.688879454113936,2021,6,11,4,0,2,False,59,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-06-12,f,39.0,$36.00,2.0,3.0,3.688879454113936,2021,6,12,5,1,2,False,60,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-06-13,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,6,13,6,1,2,False,61,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-06-14,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,6,14,0,0,2,False,62,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-06-15,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,6,15,1,0,2,False,63,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-06-16,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,6,16,2,0,2,False,64,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-06-17,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,6,17,3,0,2,False,65,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-06-18,f,39.0,$36.00,2.0,3.0,3.688879454113936,2021,6,18,4,0,2,False,66,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-06-19,f,39.0,$36.00,2.0,3.0,3.688879454113936,2021,6,19,5,1,2,False,67,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-06-20,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,6,20,6,1,2,False,68,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-06-21,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,6,21,0,0,2,False,69,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-06-22,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,6,22,1,0,2,False,70,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-06-23,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,6,23,2,0,2,False,71,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-06-24,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,6,24,3,0,2,False,72,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-06-25,f,39.0,$36.00,2.0,3.0,3.688879454113936,2021,6,25,4,0,2,False,73,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-06-26,f,39.0,$36.00,2.0,3.0,3.688879454113936,2021,6,26,5,1,2,False,74,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-06-27,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,6,27,6,1,2,False,75,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-06-28,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,6,28,0,0,2,False,76,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-06-29,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,6,29,1,0,2,False,77,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-06-30,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,6,30,2,0,2,False,78,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-07-01,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,7,1,3,0,3,False,79,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-07-02,f,39.0,$36.00,2.0,3.0,3.688879454113936,2021,7,2,4,0,3,False,80,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-07-03,f,39.0,$36.00,2.0,3.0,3.688879454113936,2021,7,3,5,1,3,False,81,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-07-04,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,7,4,6,1,3,False,82,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-07-05,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,7,5,0,0,3,False,83,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-07-06,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,7,6,1,0,3,False,84,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-07-07,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,7,7,2,0,3,False,85,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-07-08,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,7,8,3,0,3,False,86,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-07-09,f,39.0,$36.00,2.0,3.0,3.688879454113936,2021,7,9,4,0,3,False,87,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-07-10,f,39.0,$36.00,2.0,3.0,3.688879454113936,2021,7,10,5,1,3,False,88,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-07-11,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,7,11,6,1,3,False,89,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-07-12,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,7,12,0,0,3,False,90,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-07-13,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,7,13,1,0,3,False,91,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-07-14,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,7,14,2,0,3,False,92,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-07-15,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,7,15,3,0,3,False,93,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-07-16,f,39.0,$36.00,2.0,3.0,3.688879454113936,2021,7,16,4,0,3,False,94,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-07-17,f,39.0,$36.00,2.0,3.0,3.688879454113936,2021,7,17,5,1,3,False,95,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-07-18,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,7,18,6,1,3,False,96,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-07-19,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,7,19,0,0,3,False,97,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-07-20,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,7,20,1,0,3,False,98,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-07-21,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,7,21,2,0,3,False,99,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-07-22,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,7,22,3,0,3,False,100,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-07-23,f,39.0,$36.00,2.0,3.0,3.688879454113936,2021,7,23,4,0,3,False,101,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-07-24,f,39.0,$36.00,2.0,3.0,3.688879454113936,2021,7,24,5,1,3,False,102,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-07-25,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,7,25,6,1,3,False,103,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-07-26,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,7,26,0,0,3,False,104,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-07-27,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,7,27,1,0,3,False,105,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-07-28,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,7,28,2,0,3,False,106,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-07-29,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,7,29,3,0,3,False,107,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-07-30,f,39.0,$36.00,2.0,3.0,3.688879454113936,2021,7,30,4,0,3,False,108,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-07-31,f,39.0,$36.00,2.0,3.0,3.688879454113936,2021,7,31,5,1,3,False,109,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-08-01,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,8,1,6,1,3,False,110,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-08-02,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,8,2,0,0,3,False,111,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-08-03,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,8,3,1,0,3,False,112,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-08-04,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,8,4,2,0,3,False,113,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-08-05,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,8,5,3,0,3,False,114,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-08-06,f,39.0,$36.00,2.0,3.0,3.688879454113936,2021,8,6,4,0,3,False,115,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-08-07,f,39.0,$36.00,2.0,3.0,3.688879454113936,2021,8,7,5,1,3,False,116,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-08-08,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,8,8,6,1,3,False,117,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-08-09,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,8,9,0,0,3,False,118,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-08-10,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,8,10,1,0,3,False,119,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-08-11,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,8,11,2,0,3,False,120,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-08-12,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,8,12,3,0,3,False,121,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-08-13,f,39.0,$36.00,2.0,3.0,3.688879454113936,2021,8,13,4,0,3,False,122,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-08-14,f,39.0,$36.00,2.0,3.0,3.688879454113936,2021,8,14,5,1,3,False,123,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-08-15,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,8,15,6,1,3,False,124,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-08-16,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,8,16,0,0,3,False,125,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-08-17,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,8,17,1,0,3,False,126,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-08-18,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,8,18,2,0,3,False,127,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-08-19,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,8,19,3,0,3,False,128,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-08-20,f,39.0,$36.00,2.0,3.0,3.688879454113936,2021,8,20,4,0,3,False,129,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-08-21,f,39.0,$36.00,2.0,3.0,3.688879454113936,2021,8,21,5,1,3,False,130,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-08-22,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,8,22,6,1,3,False,131,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-08-23,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,8,23,0,0,3,False,132,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-08-24,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,8,24,1,0,3,False,133,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-08-25,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,8,25,2,0,3,False,134,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-08-26,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,8,26,3,0,3,False,135,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-08-27,f,39.0,$36.00,2.0,3.0,3.688879454113936,2021,8,27,4,0,3,False,136,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-08-28,f,39.0,$36.00,2.0,3.0,3.688879454113936,2021,8,28,5,1,3,False,137,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-08-29,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,8,29,6,1,3,False,138,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-08-30,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,8,30,0,0,3,False,139,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-08-31,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,8,31,1,0,3,False,140,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-09-01,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,9,1,2,0,3,False,141,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-09-02,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,9,2,3,0,3,False,142,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-09-03,f,39.0,$36.00,2.0,3.0,3.688879454113936,2021,9,3,4,0,3,False,143,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-09-04,f,39.0,$36.00,2.0,3.0,3.688879454113936,2021,9,4,5,1,3,False,144,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-09-05,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,9,5,6,1,3,False,145,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-09-06,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,9,6,0,0,3,False,146,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-09-07,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,9,7,1,0,3,False,147,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-09-08,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,9,8,2,0,3,False,148,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-09-09,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,9,9,3,0,3,False,149,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-09-10,f,39.0,$36.00,2.0,3.0,3.688879454113936,2021,9,10,4,0,3,False,150,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-09-11,f,39.0,$36.00,2.0,3.0,3.688879454113936,2021,9,11,5,1,3,False,151,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-09-12,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,9,12,6,1,3,False,152,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-09-13,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,9,13,0,0,3,False,153,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-09-14,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,9,14,1,0,3,False,154,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-09-15,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,9,15,2,0,3,False,155,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-09-16,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,9,16,3,0,3,False,156,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-09-17,f,39.0,$36.00,2.0,3.0,3.688879454113936,2021,9,17,4,0,3,False,157,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-09-18,f,39.0,$36.00,2.0,3.0,3.688879454113936,2021,9,18,5,1,3,False,158,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-09-19,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,9,19,6,1,3,False,159,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-09-20,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,9,20,0,0,3,False,160,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-09-21,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,9,21,1,0,3,False,161,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-09-22,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,9,22,2,0,3,False,162,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-09-23,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,9,23,3,0,3,False,163,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-09-24,f,39.0,$36.00,2.0,3.0,3.688879454113936,2021,9,24,4,0,3,False,164,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-09-25,f,39.0,$36.00,2.0,3.0,3.688879454113936,2021,9,25,5,1,3,False,165,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-09-26,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,9,26,6,1,3,False,166,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-09-27,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,9,27,0,0,3,False,167,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-09-28,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,9,28,1,0,3,False,168,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-09-29,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,9,29,2,0,3,False,169,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-09-30,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,9,30,3,0,3,False,170,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-10-01,f,39.0,$36.00,2.0,3.0,3.688879454113936,2021,10,1,4,0,4,False,171,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-10-02,f,39.0,$36.00,2.0,3.0,3.688879454113936,2021,10,2,5,1,4,False,172,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-10-03,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,10,3,6,1,4,False,173,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-10-04,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,10,4,0,0,4,False,174,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-10-05,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,10,5,1,0,4,False,175,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-10-06,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,10,6,2,0,4,False,176,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-10-07,f,35.0,$32.00,2.0,3.0,3.58351893845611,2021,10,7,3,0,4,False,177,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-10-08,f,39.0,$36.00,2.0,3.0,3.688879454113936,2021,10,8,4,0,4,False,178,36.13972602739726,36.13972602739726,El Pardo
2873841,2021-10-09,f,39.0,$36.00,2.0,3.0,3.688879454113936,2021,10,9,5,1,4,False,179,36.13972602739726,36.13972602739726,El Pardo
